purchase_id,user_id,amount,purchase_timestamp
27826,25718,19.99,2024-01-17 14:00:00
27827,25721,1.99,2024-02-08 16:06:00
27828,25721,19.99,2024-02-14 22:35:00
27829,25721,4.99,2024-02-19 17:05:00
27830,25722,9.99,2024-01-25 07:19:00
27831,25722,4.99,2024-01-28 09:11:00
27832,25723,19.99,2024-01-13 22:08:00
27833,25724,1.99,2024-02-23 15:56:00
27834,25734,0.99,2024-02-10 05:27:00
27835,25734,9.99,2024-02-10 12:28:00
27836,25734,19.99,2024-02-14 17:02:00
27837,25734,9.99,2024-02-16 21:55:00
27838,25734,4.99,2024-02-18 23:31:00
27839,25734,0.99,2024-02-18 19:54:00
27840,25735,19.99,2024-02-06 13:59:00
27841,25736,1.99,2024-02-29 23:52:00
27842,25740,0.99,2024-02-01 11:00:00
27843,25740,19.99,2024-02-01 12:32:00
27844,25742,9.99,2024-01-13 10:05:00
27845,25742,0.99,2024-01-16 14:04:00
27846,25743,1.99,2024-02-23 08:02:00
27847,25743,1.99,2024-02-24 19:51:00
27848,25743,4.99,2024-02-26 05:56:00
27849,25744,4.99,2024-02-23 01:30:00
27850,25744,4.99,2024-02-24 22:53:00
27851,25745,1.99,2024-01-20 03:20:00
27852,25745,0.99,2024-01-21 17:49:00
27853,25745,4.99,2024-01-22 01:37:00
27854,25746,1.99,2024-02-28 17:54:00
27855,25746,4.99,2024-03-03 23:55:00
27856,25746,4.99,2024-03-04 20:06:00
27857,25746,9.99,2024-03-05 14:35:00
27858,25747,0.99,2024-02-10 04:32:00
27859,25748,9.99,2024-01-28 14:49:00
27860,25748,9.99,2024-01-28 14:38:00
27861,25748,19.99,2024-01-31 20:22:00
27862,25748,9.99,2024-01-31 20:28:00
27863,25749,0.99,2024-03-09 15:18:00
27864,25750,19.99,2024-01-04 03:14:00
27865,25751,9.99,2024-03-30 11:23:00
27866,25754,1.99,2024-03-17 13:24:00
27867,25754,4.99,2024-03-20 04:36:00
27868,25756,0.99,2024-03-21 12:03:00
27869,25760,0.99,2024-03-24 23:10:00
27870,25761,9.99,2024-02-04 13:49:00
27871,25761,4.99,2024-02-07 23:45:00
27872,25761,0.99,2024-02-08 21:53:00
27873,25763,4.99,2024-03-17 16:08:00
27874,25767,9.99,2024-03-31 20:34:00
27875,25768,0.99,2024-02-23 02:16:00
27876,25768,9.99,2024-02-27 14:40:00
27877,25769,0.99,2024-01-28 10:07:00
27878,25770,19.99,2024-03-06 17:42:00
27879,25770,19.99,2024-03-07 03:22:00
27880,25771,9.99,2024-03-26 23:46:00
27881,25772,0.99,2024-01-21 21:34:00
27882,25774,9.99,2024-01-28 12:16:00
27883,25774,9.99,2024-01-28 02:31:00
27884,25775,1.99,2024-01-27 10:12:00
27885,25775,4.99,2024-01-27 09:39:00
27886,25779,1.99,2024-02-16 18:36:00
27887,25779,4.99,2024-03-02 11:26:00
27888,25779,1.99,2024-03-04 03:24:00
27889,25784,4.99,2024-01-23 07:12:00
27890,25785,19.99,2024-02-11 09:13:00
27891,25785,4.99,2024-02-12 16:09:00
27892,25787,0.99,2024-01-25 01:34:00
27893,25792,19.99,2024-03-05 02:05:00
27894,25793,9.99,2024-01-12 07:23:00
27895,25793,9.99,2024-01-13 05:00:00
27896,25793,4.99,2024-01-15 12:59:00
27897,25793,4.99,2024-01-15 21:14:00
27898,25795,4.99,2024-02-04 04:10:00
27899,25796,19.99,2024-02-28 17:57:00
27900,25797,0.99,2024-03-14 09:33:00
27901,25798,9.99,2024-01-31 12:30:00
27902,25801,0.99,2024-02-23 21:14:00
27903,25802,4.99,2024-01-03 17:20:00
27904,25802,1.99,2024-01-05 03:43:00
27905,25803,19.99,2024-02-03 13:20:00
27906,25803,19.99,2024-02-05 13:10:00
27907,25804,1.99,2024-02-19 07:12:00
27908,25804,9.99,2024-02-28 11:39:00
27909,25804,0.99,2024-03-03 01:58:00
27910,25804,0.99,2024-03-05 19:38:00
27911,25804,9.99,2024-03-06 00:15:00
27912,25806,0.99,2024-01-22 12:01:00
27913,25807,0.99,2024-02-20 09:40:00
27914,25808,1.99,2024-01-11 18:13:00
27915,25810,1.99,2024-03-16 20:21:00
27916,25811,19.99,2024-02-12 17:30:00
27917,25814,19.99,2024-02-28 22:43:00
27918,25814,0.99,2024-02-28 03:06:00
27919,25814,19.99,2024-02-29 22:51:00
27920,25814,9.99,2024-02-29 10:09:00
27921,25814,19.99,2024-03-04 04:57:00
27922,25814,4.99,2024-03-04 06:32:00
27923,25818,19.99,2024-03-23 10:59:00
27924,25819,1.99,2024-01-11 12:41:00
27925,25819,1.99,2024-01-11 21:00:00
27926,25819,4.99,2024-01-13 17:05:00
27927,25820,9.99,2024-01-09 11:28:00
27928,25820,4.99,2024-01-11 20:45:00
27929,25821,19.99,2024-01-23 15:07:00
27930,25822,1.99,2024-03-04 08:58:00
27931,25823,19.99,2024-01-23 14:13:00
27932,25823,4.99,2024-01-28 14:11:00
27933,25824,19.99,2024-03-03 20:37:00
27934,25824,1.99,2024-03-04 04:36:00
27935,25825,1.99,2024-02-02 06:06:00
27936,25825,1.99,2024-02-04 02:19:00
27937,25825,9.99,2024-02-04 10:10:00
27938,25825,1.99,2024-02-06 07:24:00
27939,25825,19.99,2024-02-13 10:31:00
27940,25825,19.99,2024-02-13 10:20:00
27941,25825,19.99,2024-02-13 03:59:00
27942,25828,1.99,2024-01-10 05:48:00
27943,25828,4.99,2024-01-10 13:47:00
27944,25829,0.99,2024-03-10 11:39:00
27945,25832,0.99,2024-02-03 00:51:00
27946,25832,0.99,2024-02-10 20:16:00
27947,25832,9.99,2024-02-14 08:06:00
27948,25836,4.99,2024-02-08 10:40:00
27949,25836,9.99,2024-02-09 00:48:00
27950,25836,9.99,2024-02-10 23:34:00
27951,25836,0.99,2024-02-13 07:16:00
27952,25839,19.99,2024-03-04 14:41:00
27953,25839,19.99,2024-03-09 01:40:00
27954,25839,0.99,2024-03-12 10:11:00
27955,25839,9.99,2024-03-13 05:06:00
27956,25839,19.99,2024-03-13 05:11:00
27957,25839,4.99,2024-03-13 05:08:00
27958,25840,0.99,2024-03-18 11:53:00
27959,25840,4.99,2024-03-20 16:12:00
27960,25840,1.99,2024-03-20 18:10:00
27961,25840,19.99,2024-03-26 00:04:00
27962,25846,0.99,2024-01-21 22:47:00
27963,25846,0.99,2024-01-21 19:53:00
27964,25846,0.99,2024-01-22 19:12:00
27965,25848,0.99,2024-03-11 23:33:00
27966,25848,4.99,2024-03-11 23:14:00
27967,25848,1.99,2024-03-16 21:49:00
27968,25848,9.99,2024-03-17 02:58:00
27969,25852,0.99,2024-01-17 01:24:00
27970,25854,1.99,2024-02-06 13:37:00
27971,25856,0.99,2024-02-13 04:17:00
27972,25857,1.99,2024-02-22 04:46:00
27973,25857,0.99,2024-02-22 07:43:00
27974,25859,9.99,2024-03-14 13:04:00
27975,25861,19.99,2024-01-06 19:12:00
27976,25861,0.99,2024-01-06 18:59:00
27977,25862,1.99,2024-01-06 19:50:00
27978,25862,9.99,2024-01-10 23:07:00
27979,25864,1.99,2024-02-16 09:53:00
27980,25868,19.99,2024-03-07 04:16:00
27981,25868,9.99,2024-03-08 05:28:00
27982,25868,1.99,2024-03-12 14:41:00
27983,25868,9.99,2024-03-14 20:35:00
27984,25872,0.99,2024-02-15 21:23:00
27985,25872,19.99,2024-02-16 11:28:00
27986,25872,1.99,2024-02-17 17:24:00
27987,25873,4.99,2024-01-22 22:23:00
27988,25873,9.99,2024-01-25 03:31:00
27989,25873,1.99,2024-01-25 21:59:00
27990,25874,4.99,2024-03-09 22:14:00
27991,25875,9.99,2024-01-21 02:30:00
27992,25877,1.99,2024-04-07 04:11:00
27993,25877,1.99,2024-04-08 05:51:00
27994,25879,4.99,2024-04-01 13:42:00
27995,25879,19.99,2024-04-01 10:47:00
27996,25880,9.99,2024-02-16 16:05:00
27997,25880,19.99,2024-02-20 02:09:00
27998,25882,9.99,2024-02-11 13:53:00
27999,25884,0.99,2024-03-15 16:29:00
28000,25884,1.99,2024-03-19 01:03:00
28001,25886,9.99,2024-01-19 09:24:00
28002,25886,1.99,2024-01-23 19:25:00
28003,25886,0.99,2024-01-24 20:21:00
28004,25886,4.99,2024-01-24 20:19:00
28005,25888,0.99,2024-02-03 01:39:00
28006,25889,19.99,2024-01-23 09:05:00
28007,25891,9.99,2024-01-06 03:44:00
28008,25892,9.99,2024-03-15 05:04:00
28009,25892,9.99,2024-03-17 13:21:00
28010,25894,1.99,2024-03-06 07:21:00
28011,25894,4.99,2024-03-06 09:26:00
28012,25894,9.99,2024-03-11 03:49:00
28013,25894,1.99,2024-03-13 03:05:00
28014,25894,0.99,2024-03-16 03:49:00
28015,25895,19.99,2024-01-11 09:00:00
28016,25895,4.99,2024-01-12 02:28:00
28017,25896,4.99,2024-03-15 16:31:00
28018,25898,9.99,2024-01-08 21:30:00
28019,25898,9.99,2024-01-11 02:44:00
28020,25898,9.99,2024-01-12 04:38:00
28021,25898,9.99,2024-01-12 17:46:00
28022,25900,4.99,2024-03-08 09:52:00
28023,25900,1.99,2024-03-12 04:08:00
28024,25900,9.99,2024-03-13 11:48:00
28025,25903,9.99,2024-01-20 18:36:00
28026,25905,9.99,2024-02-22 08:33:00
28027,25905,1.99,2024-02-24 05:07:00
28028,25905,1.99,2024-02-26 16:39:00
28029,25906,1.99,2024-02-23 19:40:00
28030,25906,0.99,2024-02-25 06:12:00
28031,25906,9.99,2024-02-28 10:24:00
28032,25906,9.99,2024-03-01 00:29:00
28033,25906,9.99,2024-03-04 17:16:00
28034,25906,9.99,2024-03-04 14:35:00
28035,25912,19.99,2024-03-30 18:58:00
28036,25913,0.99,2024-02-01 04:19:00
28037,25913,4.99,2024-02-02 09:51:00
28038,25916,0.99,2024-01-31 22:38:00
28039,25916,1.99,2024-01-31 23:22:00
28040,25917,4.99,2024-03-29 00:31:00
28041,25917,1.99,2024-04-02 22:43:00
28042,25917,9.99,2024-04-03 12:40:00
28043,25917,0.99,2024-04-08 04:48:00
28044,25921,9.99,2024-02-16 18:58:00
28045,25921,9.99,2024-02-16 21:15:00
28046,25921,1.99,2024-02-17 00:13:00
28047,25922,4.99,2024-02-05 00:45:00
28048,25922,1.99,2024-02-08 08:50:00
28049,25922,19.99,2024-02-11 00:53:00
28050,25922,1.99,2024-02-14 06:10:00
28051,25922,19.99,2024-02-17 10:22:00
28052,25922,0.99,2024-02-20 14:56:00
28053,25923,19.99,2024-03-24 14:22:00
28054,25927,4.99,2024-02-09 13:17:00
28055,25927,4.99,2024-02-09 15:18:00
28056,25928,19.99,2024-01-26 08:51:00
28057,25929,19.99,2024-01-27 17:27:00
28058,25930,19.99,2024-01-20 19:42:00
28059,25931,9.99,2024-03-05 14:24:00
28060,25932,0.99,2024-01-16 12:34:00
28061,25932,19.99,2024-01-16 03:00:00
28062,25932,1.99,2024-01-17 20:10:00
28063,25934,1.99,2024-02-09 12:25:00
28064,25934,19.99,2024-02-11 01:23:00
28065,25937,19.99,2024-02-25 17:14:00
28066,25937,9.99,2024-02-27 09:09:00
28067,25938,4.99,2024-01-30 04:49:00
28068,25938,9.99,2024-01-31 12:39:00
28069,25938,1.99,2024-02-01 21:13:00
28070,25938,19.99,2024-02-04 13:56:00
28071,25941,19.99,2024-03-28 07:22:00
28072,25941,0.99,2024-03-28 07:28:00
28073,25941,4.99,2024-03-28 07:49:00
28074,25941,19.99,2024-03-28 07:43:00
28075,25941,0.99,2024-03-31 20:56:00
28076,25941,1.99,2024-04-01 16:32:00
28077,25942,4.99,2024-03-21 16:36:00
28078,25946,0.99,2024-01-27 21:32:00
28079,25949,4.99,2024-02-16 20:06:00
28080,25949,19.99,2024-02-17 08:46:00
28081,25950,9.99,2024-03-31 12:40:00
28082,25951,19.99,2024-02-12 06:07:00
28083,25952,19.99,2024-01-22 21:43:00
28084,25952,1.99,2024-01-22 06:30:00
28085,25953,9.99,2024-02-02 22:41:00
28086,25953,4.99,2024-02-05 08:21:00
28087,25953,9.99,2024-02-05 08:24:00
28088,25954,1.99,2024-01-27 06:44:00
28089,25954,0.99,2024-01-30 16:24:00
28090,25957,1.99,2024-04-01 20:02:00
28091,25958,1.99,2024-02-16 15:21:00
28092,25958,0.99,2024-02-17 01:19:00
28093,25958,9.99,2024-02-17 15:39:00
28094,25958,1.99,2024-02-23 21:31:00
28095,25958,19.99,2024-02-23 00:14:00
28096,25962,1.99,2024-03-10 23:48:00
28097,25962,9.99,2024-03-15 17:39:00
28098,25964,1.99,2024-01-28 09:41:00
28099,25964,19.99,2024-01-29 17:54:00
28100,25966,0.99,2024-01-15 05:55:00
28101,25966,4.99,2024-01-15 05:41:00
28102,25968,1.99,2024-01-19 19:40:00
28103,25968,9.99,2024-01-19 20:30:00
28104,25972,1.99,2024-02-10 22:55:00
28105,25973,9.99,2024-01-31 18:27:00
28106,25973,1.99,2024-02-01 01:11:00
28107,25973,0.99,2024-02-02 13:38:00
28108,25973,9.99,2024-02-06 06:39:00
28109,25975,0.99,2024-01-11 01:08:00
28110,25976,19.99,2024-03-12 17:13:00
28111,25976,4.99,2024-03-14 00:12:00
28112,25979,19.99,2024-02-06 23:40:00
28113,25982,1.99,2024-01-25 13:51:00
28114,25982,4.99,2024-01-27 23:03:00
28115,25983,9.99,2024-03-22 02:32:00
28116,25984,1.99,2024-02-28 10:22:00
28117,25984,9.99,2024-03-01 12:58:00
28118,25984,9.99,2024-03-01 17:03:00
28119,25984,19.99,2024-03-01 10:54:00
28120,25984,0.99,2024-03-02 15:25:00
28121,25985,19.99,2024-03-14 08:33:00
28122,25985,9.99,2024-03-19 00:31:00
28123,25985,4.99,2024-03-19 00:33:00
28124,25986,19.99,2024-04-01 14:15:00
28125,25986,4.99,2024-04-07 21:52:00
28126,25987,4.99,2024-02-11 16:12:00
28127,25988,4.99,2024-02-11 11:41:00
28128,25989,19.99,2024-02-17 10:49:00
28129,25989,19.99,2024-02-18 21:07:00
28130,25990,9.99,2024-02-13 01:25:00
28131,25998,1.99,2024-01-07 06:03:00
28132,26000,1.99,2024-02-09 07:23:00
28133,26000,4.99,2024-02-11 00:42:00
28134,26001,4.99,2024-02-23 16:52:00
28135,26008,9.99,2024-02-07 09:53:00
28136,26008,4.99,2024-02-07 09:42:00
28137,26010,0.99,2024-02-23 02:51:00
28138,26010,9.99,2024-02-26 09:57:00
28139,26011,0.99,2024-01-19 19:31:00
28140,26012,1.99,2024-01-01 03:59:00
28141,26012,0.99,2024-01-01 03:54:00
28142,26012,4.99,2024-01-02 20:57:00
28143,26017,0.99,2024-01-29 01:12:00
28144,26017,4.99,2024-01-31 13:14:00
28145,26017,0.99,2024-02-05 08:43:00
28146,26017,19.99,2024-02-06 18:13:00
28147,26018,4.99,2024-01-24 03:36:00
28148,26018,1.99,2024-01-27 22:30:00
28149,26020,19.99,2024-01-03 02:08:00
28150,26022,9.99,2024-03-12 16:21:00
28151,26026,4.99,2024-02-13 16:56:00
28152,26026,4.99,2024-02-13 17:02:00
28153,26028,0.99,2024-02-26 13:55:00
28154,26028,4.99,2024-02-26 16:53:00
28155,26029,19.99,2024-02-01 06:07:00
28156,26029,1.99,2024-02-03 12:53:00
28157,26029,4.99,2024-02-04 11:42:00
28158,26032,1.99,2024-01-14 08:30:00
28159,26034,4.99,2024-01-22 20:48:00
28160,26035,4.99,2024-01-03 14:28:00
28161,26039,0.99,2024-01-04 13:54:00
28162,26039,0.99,2024-01-04 13:59:00
28163,26040,9.99,2024-01-19 05:31:00
28164,26043,1.99,2024-01-31 11:43:00
28165,26043,9.99,2024-01-31 08:25:00
28166,26043,0.99,2024-01-31 08:33:00
28167,26044,19.99,2024-01-05 09:37:00
28168,26044,0.99,2024-01-05 23:52:00
28169,26045,0.99,2024-01-12 08:13:00
28170,26045,19.99,2024-01-14 16:32:00
28171,26045,1.99,2024-01-15 04:44:00
28172,26049,0.99,2024-03-03 08:04:00
28173,26049,4.99,2024-03-04 07:46:00
28174,26050,1.99,2024-02-09 11:30:00
28175,26050,1.99,2024-02-10 09:12:00
28176,26054,1.99,2024-01-29 21:59:00
28177,26055,19.99,2024-03-25 17:48:00
28178,26058,4.99,2024-01-19 15:19:00
28179,26058,9.99,2024-01-19 02:53:00
28180,26061,1.99,2024-03-09 10:50:00
28181,26062,1.99,2024-03-15 14:02:00
28182,26063,4.99,2024-01-24 01:36:00
28183,26065,9.99,2024-03-20 19:57:00
28184,26067,9.99,2024-02-28 07:38:00
28185,26067,9.99,2024-02-28 07:36:00
28186,26067,19.99,2024-03-01 21:01:00
28187,26069,1.99,2024-01-01 16:16:00
28188,26069,9.99,2024-01-03 04:25:00
28189,26070,9.99,2024-03-25 19:47:00
28190,26071,4.99,2024-02-28 17:52:00
28191,26071,1.99,2024-02-28 14:04:00
28192,26071,9.99,2024-03-05 04:19:00
28193,26073,0.99,2024-03-27 00:04:00
28194,26073,0.99,2024-03-27 06:12:00
28195,26073,19.99,2024-03-29 00:42:00
28196,26073,0.99,2024-03-30 15:41:00
28197,26073,19.99,2024-04-08 13:38:00
28198,26074,4.99,2024-03-12 19:33:00
28199,26074,0.99,2024-03-13 04:59:00
28200,26074,19.99,2024-03-13 01:23:00
28201,26074,9.99,2024-03-15 20:46:00
28202,26075,19.99,2024-03-13 19:26:00
28203,26079,1.99,2024-03-15 11:07:00
28204,26079,9.99,2024-03-15 11:19:00
28205,26079,4.99,2024-03-21 20:52:00
28206,26080,4.99,2024-01-15 11:12:00
28207,26083,4.99,2024-02-22 23:51:00
28208,26084,1.99,2024-02-15 16:41:00
28209,26085,0.99,2024-03-27 03:52:00
28210,26085,0.99,2024-03-28 01:05:00
28211,26085,0.99,2024-03-28 00:48:00
28212,26085,19.99,2024-03-28 00:41:00
28213,26085,19.99,2024-04-03 18:05:00
28214,26093,0.99,2024-03-12 01:48:00
28215,26093,4.99,2024-03-13 20:26:00
28216,26093,4.99,2024-03-13 20:22:00
28217,26094,1.99,2024-01-23 05:45:00
28218,26095,1.99,2024-01-28 15:08:00
28219,26095,4.99,2024-01-28 14:44:00
28220,26095,4.99,2024-01-28 05:58:00
28221,26097,1.99,2024-01-24 20:25:00
28222,26099,19.99,2024-01-19 08:01:00
28223,26099,0.99,2024-01-19 17:12:00
28224,26100,19.99,2024-03-17 05:42:00
28225,26100,1.99,2024-03-18 13:43:00
28226,26100,9.99,2024-03-18 16:53:00
28227,26100,0.99,2024-03-21 14:16:00
28228,26100,1.99,2024-03-21 14:16:00
28229,26100,9.99,2024-03-23 16:16:00
28230,26102,1.99,2024-03-15 11:08:00
28231,26102,4.99,2024-03-19 03:26:00
28232,26102,9.99,2024-03-19 08:24:00
28233,26102,19.99,2024-03-20 08:03:00
28234,26102,4.99,2024-03-20 07:59:00
28235,26103,1.99,2024-02-27 19:36:00
28236,26103,19.99,2024-02-27 19:37:00
28237,26103,9.99,2024-02-28 04:27:00
28238,26106,4.99,2024-03-24 22:38:00
28239,26108,4.99,2024-03-26 01:16:00
28240,26110,1.99,2024-01-13 03:05:00
28241,26111,9.99,2024-01-06 23:49:00
28242,26111,0.99,2024-01-10 08:19:00
28243,26111,4.99,2024-01-10 11:58:00
28244,26112,9.99,2024-02-10 17:46:00
28245,26112,0.99,2024-02-11 15:20:00
28246,26114,4.99,2024-02-09 13:52:00
28247,26114,4.99,2024-02-11 19:21:00
28248,26114,1.99,2024-02-11 12:19:00
28249,26115,19.99,2024-03-16 05:55:00
28250,26115,9.99,2024-03-16 11:45:00
28251,26120,1.99,2024-01-12 21:03:00
28252,26120,9.99,2024-01-13 06:20:00
28253,26123,19.99,2024-02-04 10:30:00
28254,26125,0.99,2024-01-16 23:36:00
28255,26127,1.99,2024-03-16 12:41:00
28256,26127,0.99,2024-03-16 02:53:00
28257,26127,9.99,2024-03-21 13:10:00
28258,26131,0.99,2024-01-12 00:48:00
28259,26131,19.99,2024-01-15 13:59:00
28260,26131,19.99,2024-01-17 02:10:00
28261,26131,9.99,2024-01-22 18:04:00
28262,26133,0.99,2024-03-02 05:54:00
28263,26134,19.99,2024-01-22 17:09:00
28264,26134,19.99,2024-01-23 20:58:00
28265,26134,0.99,2024-01-24 15:05:00
28266,26134,4.99,2024-01-25 13:05:00
28267,26137,1.99,2024-01-22 08:02:00
28268,26138,19.99,2024-01-02 07:23:00
28269,26140,0.99,2024-01-18 03:44:00
28270,26140,4.99,2024-01-18 05:35:00
28271,26140,0.99,2024-01-18 05:40:00
28272,26141,1.99,2024-02-07 18:53:00
28273,26141,9.99,2024-02-08 12:28:00
28274,26142,4.99,2024-02-15 09:43:00
28275,26142,19.99,2024-02-16 11:29:00
28276,26144,19.99,2024-01-26 20:48:00
28277,26146,19.99,2024-01-13 08:03:00
28278,26146,1.99,2024-01-13 07:26:00
28279,26147,9.99,2024-02-23 08:18:00
28280,26150,4.99,2024-01-18 11:42:00
28281,26150,9.99,2024-01-19 02:29:00
28282,26150,4.99,2024-01-22 22:12:00
28283,26151,19.99,2024-01-16 16:33:00
28284,26151,0.99,2024-01-21 11:01:00
28285,26154,4.99,2024-03-02 08:46:00
28286,26155,9.99,2024-02-24 02:33:00
28287,26155,0.99,2024-02-27 23:37:00
28288,26158,0.99,2024-03-09 15:22:00
28289,26160,1.99,2024-01-14 15:36:00
28290,26160,4.99,2024-01-14 15:45:00
28291,26160,4.99,2024-01-15 19:31:00
28292,26160,4.99,2024-01-16 18:48:00
28293,26160,9.99,2024-01-21 10:25:00
28294,26163,9.99,2024-03-20 21:25:00
28295,26165,1.99,2024-03-09 18:53:00
28296,26165,9.99,2024-03-12 14:54:00
28297,26166,0.99,2024-01-29 08:50:00
28298,26166,0.99,2024-01-29 08:57:00
28299,26166,0.99,2024-01-29 08:53:00
28300,26166,9.99,2024-01-30 12:59:00
28301,26166,4.99,2024-01-30 07:31:00
28302,26167,9.99,2024-03-02 16:45:00
28303,26167,19.99,2024-03-04 18:25:00
28304,26169,4.99,2024-01-11 20:06:00
28305,26170,1.99,2024-01-18 02:16:00
28306,26170,19.99,2024-01-22 06:31:00
28307,26170,0.99,2024-01-23 00:49:00
28308,26170,19.99,2024-01-23 00:52:00
28309,26171,1.99,2024-02-18 10:53:00
28310,26172,19.99,2024-03-03 00:32:00
28311,26173,4.99,2024-03-27 01:18:00
28312,26173,19.99,2024-04-05 14:12:00
28313,26174,1.99,2024-03-18 05:01:00
28314,26174,1.99,2024-03-18 10:05:00
28315,26177,0.99,2024-02-18 23:58:00
28316,26178,9.99,2024-02-22 17:14:00
28317,26178,1.99,2024-02-23 01:22:00
28318,26181,0.99,2024-03-02 12:55:00
28319,26181,1.99,2024-03-02 12:58:00
28320,26181,9.99,2024-03-02 01:12:00
28321,26181,9.99,2024-03-11 13:18:00
28322,26181,0.99,2024-03-11 05:38:00
28323,26182,4.99,2024-02-20 08:29:00
28324,26182,4.99,2024-02-21 17:45:00
28325,26185,19.99,2024-03-27 21:16:00
28326,26186,9.99,2024-03-15 01:02:00
28327,26186,0.99,2024-03-17 20:40:00
28328,26186,9.99,2024-03-20 21:58:00
28329,26186,19.99,2024-03-21 11:36:00
28330,26187,4.99,2024-04-04 10:15:00
28331,26187,19.99,2024-04-07 09:39:00
28332,26187,1.99,2024-04-08 07:05:00
28333,26188,0.99,2024-03-12 02:42:00
28334,26188,4.99,2024-03-14 20:10:00
28335,26189,1.99,2024-01-29 21:21:00
28336,26190,9.99,2024-02-15 11:01:00
28337,26190,0.99,2024-02-19 20:24:00
28338,26191,9.99,2024-02-16 23:29:00
28339,26193,0.99,2024-03-27 09:11:00
28340,26193,0.99,2024-03-27 09:06:00
28341,26195,1.99,2024-01-25 01:01:00
28342,26196,19.99,2024-01-20 16:50:00
28343,26196,19.99,2024-01-22 22:26:00
28344,26198,4.99,2024-03-25 06:18:00
28345,26198,1.99,2024-03-26 00:27:00
28346,26198,19.99,2024-03-26 00:10:00
28347,26201,9.99,2024-01-17 17:58:00
28348,26201,19.99,2024-01-17 21:00:00
28349,26201,1.99,2024-01-19 11:50:00
28350,26201,0.99,2024-01-19 11:38:00
28351,26203,1.99,2024-02-07 12:12:00
28352,26207,4.99,2024-02-16 19:35:00
28353,26207,4.99,2024-02-16 16:05:00
28354,26207,0.99,2024-02-17 02:54:00
28355,26211,4.99,2024-02-25 04:02:00
28356,26211,0.99,2024-02-26 03:10:00
28357,26211,9.99,2024-02-29 23:14:00
28358,26211,19.99,2024-03-05 07:28:00
28359,26212,1.99,2024-02-25 17:10:00
28360,26212,9.99,2024-02-25 03:34:00
28361,26212,4.99,2024-02-28 07:33:00
28362,26212,19.99,2024-02-29 02:50:00
28363,26212,19.99,2024-03-01 20:34:00
28364,26212,0.99,2024-03-03 23:15:00
28365,26212,1.99,2024-03-05 19:26:00
28366,26212,1.99,2024-03-05 23:38:00
28367,26216,1.99,2024-03-01 00:09:00
28368,26216,0.99,2024-02-29 01:21:00
28369,26216,4.99,2024-03-01 10:12:00
28370,26217,1.99,2024-03-12 12:55:00
28371,26220,4.99,2024-02-25 01:14:00
28372,26221,1.99,2024-02-26 06:58:00
28373,26221,0.99,2024-02-26 21:11:00
28374,26221,1.99,2024-02-29 20:27:00
28375,26222,1.99,2024-02-18 23:00:00
28376,26223,1.99,2024-03-02 13:41:00
28377,26224,0.99,2024-02-26 04:42:00
28378,26226,1.99,2024-01-06 13:31:00
28379,26229,19.99,2024-01-10 01:05:00
28380,26229,9.99,2024-01-14 15:56:00
28381,26230,0.99,2024-01-15 05:35:00
28382,26231,4.99,2024-01-26 06:49:00
28383,26233,9.99,2024-01-04 08:55:00
28384,26233,1.99,2024-01-05 00:12:00
28385,26233,0.99,2024-01-06 11:26:00
28386,26234,0.99,2024-02-26 17:49:00
28387,26235,9.99,2024-01-10 13:01:00
28388,26235,1.99,2024-01-11 09:40:00
28389,26235,19.99,2024-01-11 07:26:00
28390,26235,0.99,2024-01-14 05:28:00
28391,26238,1.99,2024-01-22 01:42:00
28392,26238,9.99,2024-01-24 22:05:00
28393,26238,1.99,2024-01-24 21:56:00
28394,26238,9.99,2024-01-24 19:56:00
28395,26240,4.99,2024-03-05 14:22:00
28396,26240,19.99,2024-03-08 10:02:00
28397,26241,1.99,2024-01-19 13:33:00
28398,26241,4.99,2024-01-19 19:37:00
28399,26241,19.99,2024-01-21 13:03:00
28400,26242,4.99,2024-03-06 05:23:00
28401,26243,19.99,2024-03-01 12:21:00
28402,26243,1.99,2024-03-02 01:05:00
28403,26243,19.99,2024-03-02 01:03:00
28404,26243,19.99,2024-03-03 16:30:00
28405,26243,9.99,2024-03-04 18:28:00
28406,26243,4.99,2024-03-04 11:22:00
28407,26243,0.99,2024-03-06 03:55:00
28408,26245,4.99,2024-03-18 08:58:00
28409,26247,9.99,2024-01-16 19:05:00
28410,26248,19.99,2024-01-17 22:12:00
28411,26249,4.99,2024-02-24 17:43:00
28412,26251,1.99,2024-02-11 02:22:00
28413,26251,0.99,2024-02-14 22:59:00
28414,26252,4.99,2024-02-28 04:08:00
28415,26253,19.99,2024-02-08 19:25:00
28416,26255,4.99,2024-01-06 09:09:00
28417,26255,1.99,2024-01-07 11:30:00
28418,26256,19.99,2024-02-12 05:04:00
28419,26258,1.99,2024-03-30 03:55:00
28420,26258,4.99,2024-04-01 03:36:00
28421,26263,9.99,2024-01-25 02:13:00
28422,26265,1.99,2024-01-03 07:35:00
28423,26270,19.99,2024-02-13 19:52:00
28424,26271,9.99,2024-02-04 02:26:00
28425,26271,0.99,2024-02-04 07:24:00
28426,26272,9.99,2024-03-21 17:14:00
28427,26272,1.99,2024-03-23 01:34:00
28428,26272,19.99,2024-03-27 10:47:00
28429,26274,4.99,2024-02-24 02:16:00
28430,26274,4.99,2024-02-24 02:27:00
28431,26277,9.99,2024-02-24 08:22:00
28432,26277,9.99,2024-03-03 21:26:00
