user_id,signup_date,country,acquisition_channel
28658,2024-02-20,FR,google_ads
28659,2024-03-09,ES,tiktok_ads
28660,2024-01-23,FR,facebook_ads
28661,2024-01-07,FR,organic
28662,2024-02-25,UK,organic
28663,2024-03-17,PT,tiktok_ads
28664,2024-03-02,FR,tiktok_ads
28665,2024-03-14,PT,facebook_ads
28666,2024-03-20,UK,facebook_ads
28667,2024-01-15,UK,organic
28668,2024-02-22,ES,tiktok_ads
28669,2024-02-12,UK,organic
28670,2024-03-23,FR,tiktok_ads
28671,2024-03-25,ES,tiktok_ads
28672,2024-02-04,FR,tiktok_ads
28673,2024-03-19,PT,tiktok_ads
28674,2024-01-14,UK,google_ads
28675,2024-03-09,DE,google_ads
28676,2024-02-18,FR,tiktok_ads
28677,2024-01-18,PT,organic
28678,2024-02-20,PT,tiktok_ads
28679,2024-01-01,US,google_ads
28680,2024-01-27,DE,tiktok_ads
28681,2024-03-04,DE,facebook_ads
28682,2024-02-29,UK,organic
28683,2024-03-29,DE,facebook_ads
28684,2024-02-10,PT,tiktok_ads
28685,2024-01-21,PT,organic
28686,2024-01-14,ES,facebook_ads
28687,2024-01-20,PT,organic
28688,2024-03-25,FR,google_ads
28689,2024-03-27,UK,organic
28690,2024-01-11,PT,facebook_ads
28691,2024-03-06,ES,organic
28692,2024-03-24,FR,tiktok_ads
28693,2024-01-24,US,google_ads
28694,2024-03-29,US,organic
28695,2024-02-06,FR,organic
28696,2024-03-26,UK,tiktok_ads
28697,2024-01-24,ES,tiktok_ads
28698,2024-01-15,DE,google_ads
28699,2024-01-12,US,organic
28700,2024-03-04,ES,facebook_ads
28701,2024-01-31,US,facebook_ads
28702,2024-02-22,PT,tiktok_ads
28703,2024-03-24,UK,google_ads
28704,2024-03-12,UK,facebook_ads
28705,2024-02-13,DE,facebook_ads
28706,2024-01-30,US,google_ads
28707,2024-02-04,FR,organic
28708,2024-01-21,FR,facebook_ads
28709,2024-03-03,ES,facebook_ads
28710,2024-01-17,PT,facebook_ads
28711,2024-01-12,DE,facebook_ads
28712,2024-01-18,FR,google_ads
28713,2024-02-29,US,facebook_ads
28714,2024-03-07,ES,tiktok_ads
28715,2024-01-15,PT,organic
28716,2024-01-16,UK,organic
28717,2024-01-22,UK,facebook_ads
28718,2024-03-03,PT,organic
28719,2024-01-31,PT,facebook_ads
28720,2024-01-01,ES,organic
28721,2024-03-15,DE,facebook_ads
28722,2024-01-06,US,facebook_ads
28723,2024-03-27,ES,google_ads
28724,2024-01-09,PT,organic
28725,2024-02-21,UK,organic
28726,2024-03-20,PT,facebook_ads
28727,2024-03-02,DE,facebook_ads
28728,2024-02-27,US,facebook_ads
28729,2024-01-19,UK,google_ads
28730,2024-01-13,DE,tiktok_ads
28731,2024-02-01,ES,facebook_ads
28732,2024-01-09,UK,facebook_ads
28733,2024-02-18,ES,tiktok_ads
28734,2024-02-06,DE,google_ads
28735,2024-01-31,PT,tiktok_ads
28736,2024-01-31,ES,facebook_ads
28737,2024-02-28,DE,google_ads
28738,2024-02-24,UK,tiktok_ads
28739,2024-01-19,US,facebook_ads
28740,2024-03-03,UK,google_ads
28741,2024-01-02,FR,organic
28742,2024-02-14,DE,tiktok_ads
28743,2024-02-12,UK,organic
28744,2024-01-01,US,facebook_ads
28745,2024-03-25,US,organic
28746,2024-03-01,DE,facebook_ads
28747,2024-01-03,DE,facebook_ads
28748,2024-02-13,ES,facebook_ads
28749,2024-01-07,US,google_ads
28750,2024-02-02,UK,facebook_ads
28751,2024-01-09,PT,google_ads
28752,2024-01-30,ES,google_ads
28753,2024-01-18,FR,google_ads
28754,2024-02-25,US,google_ads
28755,2024-03-30,FR,tiktok_ads
28756,2024-03-24,FR,tiktok_ads
28757,2024-01-31,FR,tiktok_ads
28758,2024-03-12,US,tiktok_ads
28759,2024-03-03,PT,google_ads
28760,2024-03-27,UK,google_ads
28761,2024-02-19,DE,google_ads
28762,2024-03-29,ES,tiktok_ads
28763,2024-01-01,FR,tiktok_ads
28764,2024-03-22,PT,google_ads
28765,2024-01-19,PT,tiktok_ads
28766,2024-03-04,PT,tiktok_ads
28767,2024-02-22,DE,facebook_ads
28768,2024-01-06,US,organic
28769,2024-01-17,UK,organic
28770,2024-02-15,PT,facebook_ads
28771,2024-03-12,ES,tiktok_ads
28772,2024-03-13,DE,organic
28773,2024-02-24,ES,tiktok_ads
28774,2024-01-06,FR,organic
28775,2024-03-10,ES,facebook_ads
28776,2024-03-08,FR,organic
28777,2024-03-26,DE,tiktok_ads
28778,2024-02-09,PT,facebook_ads
28779,2024-03-06,FR,organic
28780,2024-01-09,FR,tiktok_ads
28781,2024-01-11,PT,organic
28782,2024-01-20,ES,organic
28783,2024-02-12,FR,tiktok_ads
28784,2024-02-27,FR,google_ads
28785,2024-03-18,PT,facebook_ads
28786,2024-01-26,FR,facebook_ads
28787,2024-02-07,PT,facebook_ads
28788,2024-02-05,US,organic
28789,2024-02-24,ES,facebook_ads
28790,2024-01-06,US,facebook_ads
28791,2024-01-03,ES,tiktok_ads
28792,2024-03-05,ES,tiktok_ads
28793,2024-03-04,UK,organic
28794,2024-02-27,ES,tiktok_ads
28795,2024-02-27,DE,google_ads
28796,2024-01-18,UK,google_ads
28797,2024-01-23,ES,organic
28798,2024-01-29,UK,facebook_ads
28799,2024-01-23,FR,facebook_ads
28800,2024-02-05,FR,tiktok_ads
28801,2024-03-10,DE,tiktok_ads
28802,2024-03-21,ES,google_ads
28803,2024-03-22,FR,facebook_ads
28804,2024-01-06,UK,facebook_ads
28805,2024-02-03,FR,facebook_ads
28806,2024-02-13,ES,organic
28807,2024-02-13,UK,organic
28808,2024-01-27,UK,tiktok_ads
28809,2024-02-21,PT,organic
28810,2024-02-11,DE,google_ads
28811,2024-01-25,UK,tiktok_ads
28812,2024-03-14,DE,organic
28813,2024-02-08,ES,facebook_ads
28814,2024-02-08,ES,google_ads
28815,2024-01-12,ES,google_ads
28816,2024-01-11,DE,tiktok_ads
28817,2024-01-03,US,google_ads
28818,2024-01-22,US,google_ads
28819,2024-01-04,DE,google_ads
28820,2024-01-08,PT,organic
28821,2024-01-14,ES,google_ads
28822,2024-03-24,US,facebook_ads
28823,2024-03-28,US,organic
28824,2024-01-14,DE,facebook_ads
28825,2024-01-16,UK,google_ads
28826,2024-02-01,ES,google_ads
28827,2024-03-04,DE,tiktok_ads
28828,2024-03-16,PT,google_ads
28829,2024-01-16,DE,tiktok_ads
28830,2024-02-21,US,facebook_ads
28831,2024-01-19,US,facebook_ads
28832,2024-03-09,DE,tiktok_ads
28833,2024-01-12,DE,facebook_ads
28834,2024-01-05,DE,google_ads
28835,2024-02-11,FR,tiktok_ads
28836,2024-01-17,US,facebook_ads
28837,2024-03-12,DE,tiktok_ads
28838,2024-01-10,ES,facebook_ads
28839,2024-03-24,DE,facebook_ads
28840,2024-01-16,US,organic
28841,2024-01-16,US,tiktok_ads
28842,2024-02-11,PT,google_ads
28843,2024-01-03,US,organic
28844,2024-01-23,US,google_ads
28845,2024-03-26,ES,tiktok_ads
28846,2024-01-28,PT,google_ads
28847,2024-02-14,ES,tiktok_ads
28848,2024-03-08,DE,facebook_ads
28849,2024-01-24,ES,google_ads
28850,2024-01-19,ES,facebook_ads
28851,2024-03-15,UK,facebook_ads
28852,2024-02-09,UK,organic
28853,2024-02-15,UK,organic
28854,2024-02-09,US,facebook_ads
28855,2024-03-02,UK,facebook_ads
28856,2024-01-18,FR,google_ads
28857,2024-01-12,FR,facebook_ads
28858,2024-01-14,PT,google_ads
28859,2024-03-22,ES,organic
28860,2024-03-01,ES,tiktok_ads
28861,2024-01-12,ES,tiktok_ads
28862,2024-01-27,DE,google_ads
28863,2024-01-06,FR,google_ads
28864,2024-03-28,DE,tiktok_ads
28865,2024-02-02,DE,google_ads
28866,2024-03-20,UK,tiktok_ads
28867,2024-02-19,US,tiktok_ads
28868,2024-01-12,UK,google_ads
28869,2024-02-26,US,organic
28870,2024-02-22,FR,tiktok_ads
28871,2024-01-13,UK,google_ads
28872,2024-03-12,US,organic
28873,2024-01-03,PT,organic
28874,2024-03-04,FR,tiktok_ads
28875,2024-03-24,UK,organic
28876,2024-02-27,PT,google_ads
28877,2024-01-04,FR,facebook_ads
28878,2024-02-14,US,organic
28879,2024-03-06,DE,organic
28880,2024-02-05,ES,google_ads
28881,2024-01-23,US,organic
28882,2024-01-19,PT,tiktok_ads
28883,2024-02-09,DE,organic
28884,2024-03-12,DE,facebook_ads
28885,2024-01-16,US,google_ads
28886,2024-02-27,DE,google_ads
28887,2024-01-18,PT,tiktok_ads
28888,2024-02-05,ES,facebook_ads
28889,2024-01-24,ES,tiktok_ads
28890,2024-01-01,DE,google_ads
28891,2024-01-01,UK,facebook_ads
28892,2024-03-04,UK,tiktok_ads
28893,2024-03-02,UK,tiktok_ads
28894,2024-02-05,UK,tiktok_ads
28895,2024-03-15,PT,tiktok_ads
28896,2024-01-18,US,facebook_ads
28897,2024-01-16,UK,organic
28898,2024-01-17,UK,google_ads
28899,2024-01-24,DE,google_ads
28900,2024-03-08,US,google_ads
28901,2024-03-19,ES,tiktok_ads
28902,2024-01-02,FR,google_ads
28903,2024-03-13,US,google_ads
28904,2024-01-10,US,facebook_ads
28905,2024-02-22,US,facebook_ads
28906,2024-03-29,ES,organic
28907,2024-02-20,ES,google_ads
28908,2024-03-09,UK,facebook_ads
28909,2024-01-14,UK,tiktok_ads
28910,2024-03-06,US,google_ads
28911,2024-03-22,FR,facebook_ads
28912,2024-02-22,PT,google_ads
28913,2024-03-24,FR,tiktok_ads
28914,2024-03-04,DE,google_ads
28915,2024-03-12,ES,google_ads
28916,2024-02-18,PT,tiktok_ads
28917,2024-03-30,UK,tiktok_ads
28918,2024-03-02,FR,organic
28919,2024-02-06,DE,tiktok_ads
28920,2024-02-18,ES,google_ads
28921,2024-03-08,FR,google_ads
28922,2024-02-02,UK,tiktok_ads
28923,2024-01-22,UK,facebook_ads
28924,2024-03-10,UK,organic
28925,2024-02-02,US,organic
28926,2024-01-28,UK,facebook_ads
28927,2024-03-28,UK,facebook_ads
28928,2024-01-04,ES,facebook_ads
28929,2024-03-06,PT,tiktok_ads
28930,2024-03-17,US,organic
28931,2024-02-18,UK,facebook_ads
28932,2024-01-11,DE,tiktok_ads
28933,2024-02-04,PT,organic
28934,2024-02-08,UK,tiktok_ads
28935,2024-01-10,PT,google_ads
28936,2024-03-14,FR,facebook_ads
28937,2024-03-12,ES,facebook_ads
28938,2024-03-09,US,tiktok_ads
28939,2024-01-23,US,facebook_ads
28940,2024-02-03,US,google_ads
28941,2024-02-01,US,google_ads
28942,2024-01-16,US,organic
28943,2024-03-08,US,tiktok_ads
28944,2024-02-23,PT,organic
28945,2024-01-28,DE,organic
28946,2024-02-29,DE,organic
28947,2024-03-18,DE,facebook_ads
28948,2024-03-16,ES,organic
28949,2024-02-29,ES,organic
28950,2024-03-25,ES,organic
28951,2024-03-20,UK,tiktok_ads
28952,2024-02-13,ES,tiktok_ads
28953,2024-01-02,FR,google_ads
28954,2024-01-23,UK,organic
28955,2024-02-15,UK,google_ads
28956,2024-03-13,ES,organic
28957,2024-02-23,DE,google_ads
28958,2024-03-11,UK,organic
28959,2024-03-21,US,organic
28960,2024-01-09,PT,facebook_ads
28961,2024-03-10,UK,organic
28962,2024-02-13,UK,facebook_ads
28963,2024-03-24,DE,facebook_ads
28964,2024-03-14,US,facebook_ads
28965,2024-03-13,UK,tiktok_ads
28966,2024-01-12,PT,google_ads
28967,2024-02-01,FR,organic
28968,2024-02-03,PT,facebook_ads
28969,2024-03-23,US,google_ads
28970,2024-02-02,UK,facebook_ads
28971,2024-03-04,DE,google_ads
28972,2024-02-17,US,google_ads
28973,2024-01-16,FR,organic
28974,2024-02-19,ES,google_ads
28975,2024-01-23,FR,organic
28976,2024-01-26,FR,tiktok_ads
28977,2024-02-23,UK,google_ads
28978,2024-02-13,PT,facebook_ads
28979,2024-02-06,US,facebook_ads
28980,2024-01-09,US,facebook_ads
28981,2024-01-13,US,organic
28982,2024-02-29,US,facebook_ads
28983,2024-03-20,PT,tiktok_ads
28984,2024-01-02,US,google_ads
28985,2024-02-29,PT,organic
28986,2024-02-26,PT,organic
28987,2024-02-12,UK,tiktok_ads
28988,2024-01-19,US,facebook_ads
28989,2024-01-11,FR,google_ads
28990,2024-03-18,UK,tiktok_ads
28991,2024-02-16,DE,google_ads
28992,2024-03-29,UK,facebook_ads
28993,2024-03-03,DE,organic
28994,2024-01-07,US,google_ads
28995,2024-03-19,UK,tiktok_ads
28996,2024-01-31,UK,facebook_ads
28997,2024-03-28,US,google_ads
28998,2024-02-24,US,google_ads
28999,2024-01-25,PT,facebook_ads
29000,2024-03-12,PT,tiktok_ads
29001,2024-01-30,US,organic
29002,2024-02-05,UK,tiktok_ads
29003,2024-02-19,ES,tiktok_ads
29004,2024-01-14,FR,facebook_ads
29005,2024-01-29,FR,organic
29006,2024-01-27,UK,facebook_ads
29007,2024-02-19,DE,google_ads
29008,2024-02-05,ES,tiktok_ads
29009,2024-02-03,ES,organic
29010,2024-01-21,PT,tiktok_ads
29011,2024-02-07,UK,facebook_ads
29012,2024-03-15,PT,tiktok_ads
29013,2024-03-19,FR,facebook_ads
29014,2024-03-16,PT,google_ads
29015,2024-03-28,PT,organic
29016,2024-02-19,ES,facebook_ads
29017,2024-02-06,FR,facebook_ads
29018,2024-03-15,DE,facebook_ads
29019,2024-01-19,ES,google_ads
29020,2024-01-01,US,facebook_ads
29021,2024-03-21,ES,organic
29022,2024-02-09,PT,facebook_ads
29023,2024-02-24,ES,facebook_ads
29024,2024-03-20,ES,organic
29025,2024-01-26,PT,tiktok_ads
29026,2024-02-12,UK,google_ads
29027,2024-02-28,PT,tiktok_ads
29028,2024-02-20,US,organic
29029,2024-01-15,DE,organic
29030,2024-01-08,PT,facebook_ads
29031,2024-01-14,US,tiktok_ads
29032,2024-01-07,DE,google_ads
29033,2024-01-18,DE,organic
29034,2024-01-12,FR,tiktok_ads
29035,2024-01-02,PT,tiktok_ads
29036,2024-02-19,FR,facebook_ads
29037,2024-01-21,PT,tiktok_ads
29038,2024-01-07,ES,tiktok_ads
29039,2024-01-12,ES,google_ads
29040,2024-03-24,PT,google_ads
29041,2024-02-26,PT,organic
29042,2024-03-18,FR,facebook_ads
29043,2024-03-14,PT,organic
29044,2024-01-23,PT,facebook_ads
29045,2024-01-30,DE,organic
29046,2024-02-27,PT,tiktok_ads
29047,2024-02-21,PT,organic
29048,2024-02-25,ES,google_ads
29049,2024-01-10,DE,google_ads
29050,2024-01-19,DE,tiktok_ads
29051,2024-01-19,UK,facebook_ads
29052,2024-03-27,PT,organic
29053,2024-02-28,FR,organic
29054,2024-02-13,PT,google_ads
29055,2024-02-28,UK,google_ads
29056,2024-03-24,UK,tiktok_ads
29057,2024-01-04,FR,organic
29058,2024-03-05,ES,facebook_ads
29059,2024-01-13,US,google_ads
29060,2024-03-07,UK,tiktok_ads
29061,2024-01-12,UK,google_ads
29062,2024-02-24,PT,organic
29063,2024-03-01,DE,google_ads
29064,2024-02-10,US,tiktok_ads
29065,2024-02-05,ES,facebook_ads
29066,2024-01-02,DE,tiktok_ads
29067,2024-01-22,PT,facebook_ads
29068,2024-01-22,DE,tiktok_ads
29069,2024-02-10,ES,tiktok_ads
29070,2024-01-14,US,tiktok_ads
29071,2024-02-04,DE,tiktok_ads
29072,2024-02-19,DE,google_ads
29073,2024-01-09,DE,facebook_ads
29074,2024-02-28,US,tiktok_ads
29075,2024-02-25,DE,facebook_ads
29076,2024-01-10,UK,organic
29077,2024-01-25,US,organic
29078,2024-02-14,UK,facebook_ads
29079,2024-01-11,UK,google_ads
29080,2024-01-09,FR,tiktok_ads
29081,2024-01-07,PT,tiktok_ads
29082,2024-03-11,FR,tiktok_ads
29083,2024-02-03,ES,tiktok_ads
29084,2024-03-23,US,google_ads
29085,2024-01-20,DE,tiktok_ads
29086,2024-03-29,PT,google_ads
29087,2024-01-05,PT,tiktok_ads
29088,2024-02-24,FR,facebook_ads
29089,2024-03-29,US,google_ads
29090,2024-01-15,FR,tiktok_ads
29091,2024-02-17,DE,organic
29092,2024-01-04,DE,google_ads
29093,2024-03-18,UK,tiktok_ads
29094,2024-03-21,PT,facebook_ads
29095,2024-01-21,UK,organic
29096,2024-03-20,PT,organic
29097,2024-03-30,FR,tiktok_ads
29098,2024-01-09,DE,google_ads
29099,2024-03-06,FR,organic
29100,2024-03-19,DE,tiktok_ads
29101,2024-02-04,PT,google_ads
29102,2024-03-28,DE,google_ads
29103,2024-02-20,UK,facebook_ads
29104,2024-03-18,UK,organic
29105,2024-02-06,FR,facebook_ads
29106,2024-01-06,FR,organic
29107,2024-03-22,ES,tiktok_ads
29108,2024-03-26,FR,google_ads
29109,2024-03-22,PT,tiktok_ads
29110,2024-02-20,US,tiktok_ads
29111,2024-03-06,PT,google_ads
29112,2024-01-17,UK,organic
29113,2024-03-05,PT,organic
29114,2024-01-09,ES,tiktok_ads
29115,2024-01-13,DE,google_ads
29116,2024-02-27,ES,organic
29117,2024-01-30,DE,google_ads
29118,2024-01-31,FR,facebook_ads
29119,2024-01-23,PT,organic
29120,2024-03-03,DE,facebook_ads
29121,2024-01-28,PT,tiktok_ads
29122,2024-02-28,FR,tiktok_ads
29123,2024-01-10,DE,tiktok_ads
29124,2024-03-29,FR,tiktok_ads
29125,2024-03-30,FR,facebook_ads
29126,2024-01-26,DE,tiktok_ads
29127,2024-03-17,US,organic
29128,2024-01-17,FR,google_ads
29129,2024-02-09,FR,google_ads
29130,2024-03-08,UK,tiktok_ads
29131,2024-01-23,ES,organic
29132,2024-02-04,FR,tiktok_ads
29133,2024-03-15,DE,facebook_ads
29134,2024-03-16,FR,google_ads
29135,2024-01-09,US,google_ads
29136,2024-03-19,ES,facebook_ads
29137,2024-02-14,DE,google_ads
29138,2024-02-06,ES,tiktok_ads
29139,2024-03-09,FR,google_ads
29140,2024-01-19,PT,organic
29141,2024-03-15,DE,organic
29142,2024-03-13,UK,google_ads
29143,2024-01-27,PT,google_ads
29144,2024-01-13,ES,facebook_ads
29145,2024-02-26,ES,organic
29146,2024-02-29,FR,organic
29147,2024-01-12,US,tiktok_ads
29148,2024-01-09,PT,google_ads
29149,2024-03-17,DE,tiktok_ads
29150,2024-03-24,UK,tiktok_ads
29151,2024-03-17,US,organic
29152,2024-01-27,PT,facebook_ads
29153,2024-03-30,ES,google_ads
29154,2024-03-03,US,google_ads
29155,2024-01-29,UK,google_ads
29156,2024-01-22,PT,facebook_ads
29157,2024-03-13,DE,tiktok_ads
29158,2024-03-28,FR,facebook_ads
29159,2024-01-19,ES,google_ads
29160,2024-02-07,UK,organic
29161,2024-02-08,FR,organic
29162,2024-01-15,US,tiktok_ads
29163,2024-02-23,DE,facebook_ads
29164,2024-02-01,FR,facebook_ads
29165,2024-02-15,UK,organic
29166,2024-03-01,FR,facebook_ads
29167,2024-02-21,FR,facebook_ads
29168,2024-02-03,ES,facebook_ads
29169,2024-03-13,UK,google_ads
29170,2024-02-04,DE,tiktok_ads
29171,2024-03-10,ES,tiktok_ads
29172,2024-02-06,US,tiktok_ads
29173,2024-03-18,UK,organic
29174,2024-03-01,DE,facebook_ads
29175,2024-02-18,DE,tiktok_ads
29176,2024-01-09,PT,facebook_ads
29177,2024-01-19,FR,organic
29178,2024-03-27,US,google_ads
29179,2024-01-28,FR,organic
29180,2024-03-20,FR,tiktok_ads
29181,2024-01-26,UK,facebook_ads
29182,2024-02-07,ES,organic
29183,2024-02-09,PT,tiktok_ads
29184,2024-01-25,ES,organic
29185,2024-03-09,UK,tiktok_ads
29186,2024-03-11,ES,tiktok_ads
29187,2024-01-23,PT,facebook_ads
29188,2024-03-29,PT,organic
29189,2024-03-05,FR,organic
29190,2024-01-22,UK,organic
29191,2024-03-04,DE,facebook_ads
29192,2024-03-08,ES,organic
29193,2024-02-27,UK,tiktok_ads
29194,2024-01-28,FR,google_ads
29195,2024-03-18,ES,google_ads
29196,2024-03-08,PT,tiktok_ads
29197,2024-03-15,US,facebook_ads
29198,2024-01-04,FR,facebook_ads
29199,2024-01-01,UK,tiktok_ads
29200,2024-01-26,FR,tiktok_ads
29201,2024-02-02,FR,tiktok_ads
29202,2024-03-21,UK,google_ads
29203,2024-01-27,FR,tiktok_ads
29204,2024-02-11,PT,facebook_ads
29205,2024-03-09,UK,tiktok_ads
29206,2024-03-11,US,organic
29207,2024-03-04,ES,tiktok_ads
29208,2024-01-25,US,organic
29209,2024-03-12,UK,tiktok_ads
29210,2024-01-04,US,tiktok_ads
29211,2024-01-12,US,facebook_ads
29212,2024-02-27,US,google_ads
29213,2024-01-11,ES,organic
29214,2024-02-28,PT,tiktok_ads
29215,2024-02-05,DE,tiktok_ads
29216,2024-01-22,UK,organic
29217,2024-03-05,PT,facebook_ads
29218,2024-02-19,PT,facebook_ads
29219,2024-01-04,US,organic
29220,2024-03-12,UK,google_ads
29221,2024-03-29,ES,tiktok_ads
29222,2024-02-21,FR,organic
29223,2024-02-12,FR,organic
29224,2024-02-15,PT,tiktok_ads
29225,2024-01-04,UK,facebook_ads
29226,2024-01-13,ES,organic
29227,2024-02-07,US,tiktok_ads
29228,2024-02-14,DE,google_ads
29229,2024-01-25,ES,facebook_ads
29230,2024-03-07,US,organic
29231,2024-02-24,FR,google_ads
29232,2024-02-08,PT,tiktok_ads
29233,2024-03-05,FR,organic
29234,2024-03-15,UK,facebook_ads
29235,2024-01-02,PT,facebook_ads
29236,2024-03-09,UK,organic
29237,2024-03-26,DE,facebook_ads
29238,2024-03-02,UK,google_ads
29239,2024-02-15,FR,organic
29240,2024-03-17,ES,google_ads
29241,2024-03-27,US,tiktok_ads
29242,2024-01-31,DE,facebook_ads
29243,2024-02-04,ES,google_ads
29244,2024-02-14,ES,google_ads
29245,2024-03-17,ES,organic
29246,2024-02-23,ES,organic
29247,2024-03-11,PT,facebook_ads
29248,2024-03-09,FR,organic
29249,2024-01-29,PT,organic
29250,2024-03-12,ES,facebook_ads
29251,2024-01-08,ES,tiktok_ads
29252,2024-02-23,US,facebook_ads
29253,2024-01-07,FR,organic
29254,2024-03-23,UK,organic
29255,2024-01-23,ES,google_ads
29256,2024-02-01,ES,organic
29257,2024-03-02,US,google_ads
29258,2024-02-14,FR,facebook_ads
29259,2024-03-08,UK,facebook_ads
29260,2024-01-30,DE,google_ads
29261,2024-02-08,FR,facebook_ads
29262,2024-01-05,PT,facebook_ads
29263,2024-03-07,DE,facebook_ads
29264,2024-01-22,PT,facebook_ads
29265,2024-01-28,FR,tiktok_ads
29266,2024-01-22,US,tiktok_ads
29267,2024-03-26,PT,facebook_ads
29268,2024-01-29,US,google_ads
29269,2024-02-12,DE,google_ads
29270,2024-02-11,ES,google_ads
29271,2024-02-29,FR,google_ads
29272,2024-03-17,DE,facebook_ads
29273,2024-03-11,UK,facebook_ads
29274,2024-03-14,UK,google_ads
29275,2024-03-08,DE,tiktok_ads
29276,2024-02-28,UK,organic
29277,2024-03-26,US,facebook_ads
29278,2024-03-24,PT,facebook_ads
29279,2024-03-24,UK,organic
29280,2024-01-06,PT,facebook_ads
29281,2024-03-13,ES,facebook_ads
29282,2024-01-28,DE,tiktok_ads
29283,2024-03-17,FR,tiktok_ads
29284,2024-01-31,US,facebook_ads
29285,2024-02-08,UK,organic
29286,2024-02-19,DE,facebook_ads
29287,2024-03-18,FR,tiktok_ads
29288,2024-03-26,ES,facebook_ads
29289,2024-02-06,US,tiktok_ads
29290,2024-03-28,PT,facebook_ads
29291,2024-03-12,FR,facebook_ads
29292,2024-01-15,US,organic
29293,2024-02-20,UK,tiktok_ads
29294,2024-03-10,UK,tiktok_ads
29295,2024-01-23,FR,facebook_ads
29296,2024-01-25,UK,facebook_ads
29297,2024-02-15,DE,tiktok_ads
29298,2024-01-23,DE,tiktok_ads
29299,2024-01-10,US,organic
29300,2024-03-13,FR,tiktok_ads
29301,2024-03-17,PT,tiktok_ads
29302,2024-02-01,UK,google_ads
29303,2024-02-20,US,organic
29304,2024-02-10,DE,google_ads
29305,2024-03-05,PT,organic
29306,2024-03-05,US,facebook_ads
29307,2024-02-09,US,google_ads
29308,2024-01-18,PT,google_ads
29309,2024-02-05,US,google_ads
29310,2024-01-31,PT,organic
29311,2024-02-23,PT,organic
29312,2024-03-03,PT,google_ads
29313,2024-01-01,FR,google_ads
29314,2024-02-21,US,google_ads
29315,2024-02-26,US,facebook_ads
29316,2024-01-09,ES,organic
29317,2024-03-26,FR,organic
29318,2024-03-30,PT,organic
29319,2024-03-14,US,organic
29320,2024-02-25,FR,organic
29321,2024-02-16,FR,organic
29322,2024-01-03,PT,tiktok_ads
29323,2024-01-02,US,facebook_ads
29324,2024-02-23,FR,google_ads
29325,2024-02-06,DE,facebook_ads
29326,2024-02-25,PT,google_ads
29327,2024-01-31,UK,facebook_ads
29328,2024-01-12,US,organic
29329,2024-02-27,UK,organic
29330,2024-03-07,PT,facebook_ads
29331,2024-01-26,UK,google_ads
29332,2024-03-18,ES,facebook_ads
29333,2024-01-12,FR,organic
29334,2024-03-30,PT,facebook_ads
29335,2024-01-16,ES,google_ads
29336,2024-02-22,FR,tiktok_ads
29337,2024-03-12,US,google_ads
29338,2024-02-18,US,tiktok_ads
29339,2024-02-18,PT,facebook_ads
29340,2024-01-07,FR,organic
29341,2024-01-15,UK,organic
29342,2024-02-05,FR,organic
29343,2024-03-12,UK,facebook_ads
29344,2024-03-14,DE,tiktok_ads
29345,2024-01-15,UK,facebook_ads
29346,2024-03-02,DE,tiktok_ads
29347,2024-01-18,ES,organic
29348,2024-02-15,ES,tiktok_ads
29349,2024-03-01,UK,tiktok_ads
29350,2024-02-12,US,tiktok_ads
29351,2024-02-13,ES,google_ads
29352,2024-03-06,PT,google_ads
29353,2024-02-24,UK,facebook_ads
29354,2024-03-26,UK,google_ads
29355,2024-03-19,PT,tiktok_ads
29356,2024-02-08,FR,tiktok_ads
29357,2024-01-05,ES,tiktok_ads
29358,2024-02-26,DE,google_ads
29359,2024-01-15,DE,organic
29360,2024-01-16,DE,tiktok_ads
29361,2024-02-26,UK,tiktok_ads
29362,2024-03-22,UK,organic
29363,2024-01-25,DE,facebook_ads
29364,2024-01-22,ES,facebook_ads
29365,2024-01-31,PT,facebook_ads
29366,2024-02-03,DE,tiktok_ads
29367,2024-03-27,PT,organic
29368,2024-01-16,DE,facebook_ads
29369,2024-03-10,US,tiktok_ads
29370,2024-02-28,DE,google_ads
29371,2024-01-15,FR,facebook_ads
29372,2024-03-22,ES,google_ads
29373,2024-01-13,PT,organic
29374,2024-01-24,UK,google_ads
29375,2024-01-13,ES,organic
29376,2024-03-05,ES,tiktok_ads
29377,2024-02-05,FR,tiktok_ads
29378,2024-02-18,ES,organic
29379,2024-03-22,PT,google_ads
29380,2024-02-17,DE,organic
29381,2024-02-12,PT,organic
29382,2024-01-06,US,organic
29383,2024-03-21,FR,tiktok_ads
29384,2024-03-08,FR,facebook_ads
29385,2024-01-14,DE,google_ads
29386,2024-01-30,DE,facebook_ads
29387,2024-03-24,ES,google_ads
29388,2024-01-08,FR,facebook_ads
29389,2024-02-23,FR,tiktok_ads
29390,2024-03-06,PT,facebook_ads
29391,2024-01-04,DE,facebook_ads
29392,2024-03-14,PT,facebook_ads
29393,2024-03-24,FR,tiktok_ads
29394,2024-02-29,PT,tiktok_ads
29395,2024-02-22,US,tiktok_ads
29396,2024-03-14,US,organic
29397,2024-01-15,US,organic
29398,2024-01-01,PT,organic
29399,2024-01-22,ES,tiktok_ads
29400,2024-01-15,UK,facebook_ads
29401,2024-03-14,UK,organic
29402,2024-03-24,FR,google_ads
29403,2024-01-22,US,tiktok_ads
29404,2024-02-19,DE,organic
29405,2024-02-17,ES,tiktok_ads
